gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000041298.15,28.74299001,2.640169555,0.629771619,4.19226506,2.76183E-05,0.000145952,ENSMUSG00000041298,ENSMUSG00000041298,Katnal1,protein coding gene
ENSMUSG00000041308.5,58.50340157,3.791737872,0.54795859,6.919752594,4.52433E-12,7.15956E-11,ENSMUSG00000041308,ENSMUSG00000041308,Sntb2,protein coding gene
ENSMUSG00000041444.14,184.3284037,2.50268831,0.334152053,7.489669103,6.90475E-14,1.37278E-12,ENSMUSG00000041444,ENSMUSG00000041444,Arhgap32,protein coding gene
ENSMUSG00000041482.16,30.09544575,2.091774151,0.663212344,3.154003646,0.001610471,0.005359271,ENSMUSG00000041482,ENSMUSG00000041482,Piezo2,protein coding gene
ENSMUSG00000041498.13,3.430691936,5.095238549,2.05456114,2.479964431,0.013139549,0.032849831,ENSMUSG00000041498,ENSMUSG00000041498,Kif14,protein coding gene
ENSMUSG00000041515.9,66.72446105,2.361362526,0.6628827,3.562263014,0.000367672,0.001469487,ENSMUSG00000041515,ENSMUSG00000041515,Irf8,protein coding gene
ENSMUSG00000041528.15,165.6595426,2.158313854,0.309050678,6.983689099,2.87528E-12,4.67963E-11,ENSMUSG00000041528,ENSMUSG00000041528,Rnf123,protein coding gene
ENSMUSG00000041540.16,24.25961246,3.501034933,0.758403982,4.616319291,3.90606E-06,2.46096E-05,ENSMUSG00000041540,ENSMUSG00000041540,Sox5,protein coding gene
ENSMUSG00000041592.16,30.02589803,4.341584997,0.924186947,4.697734596,2.63063E-06,1.72075E-05,ENSMUSG00000041592,ENSMUSG00000041592,Sdk2,protein coding gene
ENSMUSG00000041624.9,14.07382834,7.122399096,1.638412786,4.347133492,1.37928E-05,7.74006E-05,ENSMUSG00000041624,ENSMUSG00000041624,Gucy1a2,protein coding gene
ENSMUSG00000041642.18,285.6606568,3.67839831,0.327015457,11.24839278,2.35851E-29,2.62468E-27,ENSMUSG00000041642,ENSMUSG00000041642,Kif21b,protein coding gene
ENSMUSG00000041670.15,40.03696741,2.470314907,0.58290817,4.237914361,2.25606E-05,0.000121473,ENSMUSG00000041670,ENSMUSG00000041670,Rims1,protein coding gene
ENSMUSG00000041702.6,95.42834574,4.733134783,0.519421649,9.112317109,8.06409E-20,3.38732E-18,ENSMUSG00000041702,ENSMUSG00000041702,Btbd7,protein coding gene
ENSMUSG00000041729.15,82.54456579,2.06837618,0.445473106,4.643100002,3.4322E-06,2.18422E-05,ENSMUSG00000041729,ENSMUSG00000041729,Coro2b,protein coding gene
ENSMUSG00000041737.7,25.44890382,2.280730729,0.753257618,3.027822986,0.002463223,0.007770057,ENSMUSG00000041737,ENSMUSG00000041737,Tmem45b,protein coding gene
ENSMUSG00000041741.10,15.79974051,2.305280187,0.835518466,2.759101421,0.005796054,0.016372636,ENSMUSG00000041741,ENSMUSG00000041741,Pde3a,protein coding gene
ENSMUSG00000041797.7,53.46748711,2.099269276,0.471183735,4.455309298,8.37723E-06,4.93025E-05,ENSMUSG00000041797,ENSMUSG00000041797,Abca9,protein coding gene
ENSMUSG00000041836.10,26.82979633,2.023132136,0.665047432,3.042086983,0.00234944,0.007455046,ENSMUSG00000041836,ENSMUSG00000041836,Ptpre,protein coding gene
ENSMUSG00000041852.14,446.974088,3.117016338,0.249518955,12.49210243,8.24457E-36,1.51931E-33,ENSMUSG00000041852,ENSMUSG00000041852,Tcf20,protein coding gene
ENSMUSG00000041936.18,523.5647977,2.220855392,0.257551607,8.622952948,6.52493E-18,2.22315E-16,ENSMUSG00000041936,ENSMUSG00000041936,Agrn,protein coding gene
ENSMUSG00000041954.18,17.22450185,4.014981688,0.990680368,4.052751844,5.06187E-05,0.000251232,ENSMUSG00000041954,ENSMUSG00000041954,Tnfrsf18,protein coding gene
ENSMUSG00000041961.14,81.16559472,2.415024387,0.405331035,5.958153167,2.55104E-09,2.71383E-08,ENSMUSG00000041961,ENSMUSG00000041961,Znrf3,protein coding gene
ENSMUSG00000041977.17,142.9722874,3.509957277,1.11181522,3.15696099,0.001594227,0.005311403,ENSMUSG00000041977,ENSMUSG00000041977,Arhgef11,protein coding gene
ENSMUSG00000041992.8,85.71936715,2.801003737,0.467154147,5.995887558,2.02377E-09,2.18134E-08,ENSMUSG00000041992,ENSMUSG00000041992,Rapgef5,protein coding gene
ENSMUSG00000042029.6,22.13389053,3.762277718,0.817991994,4.59940653,4.23696E-06,2.65205E-05,ENSMUSG00000042029,ENSMUSG00000042029,Ncapg2,protein coding gene
ENSMUSG00000042035.11,114.1738797,3.14441687,0.387396332,8.116795667,4.78654E-16,1.27181E-14,ENSMUSG00000042035,ENSMUSG00000042035,Igsf3,protein coding gene
ENSMUSG00000042046.15,84.7935186,2.073857244,0.368420343,5.629051939,1.81203E-08,1.70349E-07,ENSMUSG00000042046,ENSMUSG00000042046,Dstyk,protein coding gene
ENSMUSG00000042121.16,211.1067272,2.787280522,0.328885364,8.474930252,2.3522E-17,7.43765E-16,ENSMUSG00000042121,ENSMUSG00000042121,Ssh1,protein coding gene
ENSMUSG00000042129.8,75.25628878,2.569599114,0.619363807,4.148771828,3.34264E-05,0.000172653,ENSMUSG00000042129,ENSMUSG00000042129,Rassf4,protein coding gene
ENSMUSG00000042156.15,28.06346722,2.450568519,0.669657128,3.659437668,0.000252769,0.001054775,ENSMUSG00000042156,ENSMUSG00000042156,Dzip1,protein coding gene
ENSMUSG00000042190.12,85.37088635,2.052121578,0.422519022,4.856873824,1.19254E-06,8.308E-06,ENSMUSG00000042190,ENSMUSG00000042190,Cmklr1,protein coding gene
ENSMUSG00000042254.14,24.8474088,2.003895726,0.716451591,2.796972958,0.005158385,0.014736523,ENSMUSG00000042254,ENSMUSG00000042254,Cilp,protein coding gene
ENSMUSG00000042262.4,7.499023784,6.214398996,1.758666204,3.533586409,0.000409962,0.001615528,ENSMUSG00000042262,ENSMUSG00000042262,Ccr8,protein coding gene
ENSMUSG00000042286.13,447.1266964,2.619999655,0.268724602,9.749757309,1.8491E-22,9.8111E-21,ENSMUSG00000042286,ENSMUSG00000042286,Stab1,protein coding gene
ENSMUSG00000042292.16,108.3026975,2.496992033,0.387944413,6.436468606,1.22285E-10,1.5781E-09,ENSMUSG00000042292,ENSMUSG00000042292,Mrtfa,protein coding gene
ENSMUSG00000042333.14,22.29080385,2.954663144,0.735588306,4.016734798,5.90101E-05,0.00028796,ENSMUSG00000042333,ENSMUSG00000042333,Tnfrsf14,protein coding gene
ENSMUSG00000042367.12,9.136683279,2.973683967,1.179926577,2.520227974,0.011727885,0.029794321,ENSMUSG00000042367,ENSMUSG00000042367,Gjb3,protein coding gene
ENSMUSG00000042404.16,77.86260206,2.281591931,0.596570976,3.824510451,0.000131032,0.000589095,ENSMUSG00000042404,ENSMUSG00000042404,Dennd4b,protein coding gene
ENSMUSG00000042439.12,42.15652324,4.108944359,0.725577971,5.662994916,1.48754E-08,1.42501E-07,ENSMUSG00000042439,ENSMUSG00000042439,Zfp532,protein coding gene
ENSMUSG00000042474.6,35.02163769,2.139885615,0.855498437,2.501331999,0.012372713,0.031251814,ENSMUSG00000042474,ENSMUSG00000042474,Fcmr,protein coding gene
ENSMUSG00000042496.17,36.84937187,3.562893399,0.707945564,5.032722259,4.83563E-07,3.6316E-06,ENSMUSG00000042496,ENSMUSG00000042496,Prdm10,protein coding gene
ENSMUSG00000042507.14,175.3960136,3.317360419,0.369983653,8.966235113,3.06823E-19,1.2116E-17,ENSMUSG00000042507,ENSMUSG00000042507,Mideas,protein coding gene
ENSMUSG00000042520.16,284.335328,2.020633442,0.255641736,7.904160995,2.69744E-15,6.45653E-14,ENSMUSG00000042520,ENSMUSG00000042520,Ubap2l,protein coding gene
ENSMUSG00000042557.14,113.3004171,2.065781065,0.341375966,6.051337155,1.43648E-09,1.58624E-08,ENSMUSG00000042557,ENSMUSG00000042557,Sin3a,protein coding gene
ENSMUSG00000042567.19,4.054555608,5.306374231,2.099918461,2.526942989,0.011506018,0.029326314,ENSMUSG00000042567,ENSMUSG00000042567,Nek10,protein coding gene
ENSMUSG00000042594.16,291.2637155,2.344105638,0.268397967,8.73369373,2.46488E-18,8.94981E-17,ENSMUSG00000042594,ENSMUSG00000042594,Sh2b3,protein coding gene
ENSMUSG00000042595.7,30.349991,2.261841696,0.588917232,3.840678407,0.000122695,0.000556428,ENSMUSG00000042595,ENSMUSG00000042595,Fam199x,protein coding gene
ENSMUSG00000042605.15,271.6377321,2.172664932,0.261627691,8.304415033,1.00312E-16,2.89908E-15,ENSMUSG00000042605,ENSMUSG00000042605,Atxn2,protein coding gene
ENSMUSG00000042644.8,387.7551372,2.118789771,0.261419946,8.104927728,5.27769E-16,1.39798E-14,ENSMUSG00000042644,ENSMUSG00000042644,Itpr3,protein coding gene
ENSMUSG00000042677.7,58.79748732,2.285604743,0.50096751,4.562381186,5.05767E-06,3.11681E-05,ENSMUSG00000042677,ENSMUSG00000042677,Zc3h12a,protein coding gene
ENSMUSG00000042680.7,30.38515226,3.523721591,0.709442155,4.966890626,6.80349E-07,4.98283E-06,ENSMUSG00000042680,ENSMUSG00000042680,Garem1,protein coding gene
ENSMUSG00000042700.15,106.3899006,2.204631186,0.407762167,5.406659478,6.42111E-08,5.55502E-07,ENSMUSG00000042700,ENSMUSG00000042700,Sipa1l1,protein coding gene
ENSMUSG00000042729.10,3.120322821,4.952648893,2.155156975,2.298045549,0.021559197,0.049621477,ENSMUSG00000042729,ENSMUSG00000042729,Wdr74,protein coding gene
ENSMUSG00000042744.16,1012.384084,3.052951693,0.216981328,14.07011252,5.79771E-45,2.36574E-42,ENSMUSG00000042744,ENSMUSG00000042744,Hectd4,protein coding gene
ENSMUSG00000042757.15,19.15716431,3.029269248,1.017990132,2.975735376,0.00292287,0.009028864,ENSMUSG00000042757,ENSMUSG00000042757,Tmem108,protein coding gene
ENSMUSG00000042790.15,67.95762042,2.191832611,0.417252968,5.253006636,1.49636E-07,1.22059E-06,ENSMUSG00000042790,ENSMUSG00000042790,Rnf214,protein coding gene
ENSMUSG00000042814.7,29.88877281,3.329031962,0.693619584,4.799506872,1.59057E-06,1.083E-05,ENSMUSG00000042814,ENSMUSG00000042814,Mcts2,protein coding gene
ENSMUSG00000042942.15,24.3922313,3.940588919,0.929127953,4.241169265,2.22358E-05,0.000119949,ENSMUSG00000042942,ENSMUSG00000042942,Greb1l,protein coding gene
ENSMUSG00000043013.10,102.8910175,6.277486586,0.775869899,8.090901053,5.9225E-16,1.55198E-14,ENSMUSG00000043013,ENSMUSG00000043013,Onecut1,protein coding gene
ENSMUSG00000043079.17,123.9703354,2.366457854,0.370077071,6.394500058,1.61073E-10,2.04337E-09,ENSMUSG00000043079,ENSMUSG00000043079,Synpo,protein coding gene
ENSMUSG00000043110.2,285.659759,4.145552411,0.480003488,8.63650477,5.7959E-18,2.01073E-16,ENSMUSG00000043110,ENSMUSG00000043110,Lrrn4,protein coding gene
ENSMUSG00000043259.14,12.11979267,3.513558044,1.064538485,3.300545817,0.00096497,0.003451095,ENSMUSG00000043259,ENSMUSG00000043259,Fam13c,protein coding gene
ENSMUSG00000043323.16,418.9272849,2.048919518,0.25710942,7.969056596,1.5989E-15,3.93707E-14,ENSMUSG00000043323,ENSMUSG00000043323,Fbrsl1,protein coding gene
ENSMUSG00000043336.14,60.8418188,2.528275784,0.478467665,5.284110017,1.26317E-07,1.04682E-06,ENSMUSG00000043336,ENSMUSG00000043336,Filip1l,protein coding gene
ENSMUSG00000043456.16,3.949015608,5.290093523,1.974193141,2.67962309,0.00737051,0.020094782,ENSMUSG00000043456,ENSMUSG00000043456,Zfp536,protein coding gene
ENSMUSG00000043467.19,28.49855219,3.551325765,0.754307385,4.708061775,2.50083E-06,1.64464E-05,ENSMUSG00000043467,ENSMUSG00000043467,Zbtb37,protein coding gene
ENSMUSG00000043556.9,3.843475608,5.282921389,2.017704955,2.618282408,0.008837363,0.023558054,ENSMUSG00000043556,ENSMUSG00000043556,Fbxl7,protein coding gene
ENSMUSG00000043592.15,9.189527207,3.218501924,1.209811532,2.660333316,0.007806336,0.021165707,ENSMUSG00000043592,ENSMUSG00000043592,Unc5cl,protein coding gene
ENSMUSG00000043635.12,7.109687156,3.810915617,1.439618936,2.647169693,0.008116861,0.021885898,ENSMUSG00000043635,ENSMUSG00000043635,Adamts3,protein coding gene
ENSMUSG00000043740.14,5.497735739,5.80754323,2.120495685,2.738766823,0.00616701,0.017264,ENSMUSG00000043740,ENSMUSG00000043740,Treml6,protein coding gene
ENSMUSG00000043760.16,228.725008,3.058226508,0.315211753,9.702133502,2.95259E-22,1.55219E-20,ENSMUSG00000043760,ENSMUSG00000043760,Pkhd1,protein coding gene
ENSMUSG00000043822.18,96.70879813,2.432468336,0.520170227,4.67629289,2.92107E-06,1.89268E-05,ENSMUSG00000043822,ENSMUSG00000043822,Adamtsl5,protein coding gene
ENSMUSG00000043940.14,417.3307712,4.09129821,0.292058739,14.0084773,1.38339E-44,5.51363E-42,ENSMUSG00000043940,ENSMUSG00000043940,Wdfy3,protein coding gene
ENSMUSG00000043991.4,142.626203,2.683013898,0.366536715,7.319904901,2.48147E-13,4.62254E-12,ENSMUSG00000043991,ENSMUSG00000043991,Pura,protein coding gene
ENSMUSG00000044017.16,395.1672143,3.035278598,0.439086963,6.912704893,4.75498E-12,7.50377E-11,ENSMUSG00000044017,ENSMUSG00000044017,Adgrd1,protein coding gene
ENSMUSG00000044042.18,15.8030138,2.534812359,0.86265578,2.938382164,0.003299301,0.010027206,ENSMUSG00000044042,ENSMUSG00000044042,Fmn1,protein coding gene
ENSMUSG00000044067.6,4.051430166,5.345862833,1.951169587,2.739824805,0.006147194,0.017214153,ENSMUSG00000044067,ENSMUSG00000044067,Gpr22,protein coding gene
ENSMUSG00000044072.14,69.10395169,5.113769925,0.666504138,7.67252539,1.68643E-14,3.71014E-13,ENSMUSG00000044072,ENSMUSG00000044072,Eml6,protein coding gene
ENSMUSG00000044092.8,13.0447141,3.726769067,1.169725908,3.186019085,0.001442451,0.004870119,ENSMUSG00000044092,ENSMUSG00000044092,C130050O18Rik,protein coding gene
ENSMUSG00000044098.14,34.25875625,2.204274815,0.639829365,3.445097919,0.000570853,0.00217406,ENSMUSG00000044098,ENSMUSG00000044098,Rsbn1,protein coding gene
ENSMUSG00000044217.16,35.25249587,3.232574176,0.791450144,4.084368673,4.41968E-05,0.00022206,ENSMUSG00000044217,ENSMUSG00000044217,Aqp5,protein coding gene
ENSMUSG00000044340.7,96.50744162,2.208850078,0.372302326,5.932947289,2.97544E-09,3.14191E-08,ENSMUSG00000044340,ENSMUSG00000044340,Phlpp1,protein coding gene
ENSMUSG00000044433.16,220.2451185,2.215058051,0.361278463,6.131165506,8.72376E-10,1.00139E-08,ENSMUSG00000044433,ENSMUSG00000044433,Camsap3,protein coding gene
ENSMUSG00000044447.4,168.7063892,2.537822963,0.298729228,8.495395586,1.9726E-17,6.33079E-16,ENSMUSG00000044447,ENSMUSG00000044447,Dock5,protein coding gene
ENSMUSG00000044452.10,48.40989266,5.258178322,0.793042386,6.630387501,3.34807E-11,4.69551E-10,ENSMUSG00000044452,ENSMUSG00000044452,Zfp507,protein coding gene
ENSMUSG00000044456.16,82.68954541,2.475532564,0.557698573,4.438836113,9.04467E-06,5.29216E-05,ENSMUSG00000044456,ENSMUSG00000044456,Rin3,protein coding gene
ENSMUSG00000044646.14,32.49130248,2.339606829,0.675865817,3.461643966,0.000536887,0.002052,ENSMUSG00000044646,ENSMUSG00000044646,Zbtb7c,protein coding gene
ENSMUSG00000044674.6,118.1413083,2.674805725,0.555585191,4.814393484,1.47648E-06,1.01054E-05,ENSMUSG00000044674,ENSMUSG00000044674,Fzd1,protein coding gene
ENSMUSG00000044676.9,27.6438592,3.799396457,0.814284167,4.665934337,3.07218E-06,1.97787E-05,ENSMUSG00000044676,ENSMUSG00000044676,Zfp612,protein coding gene
ENSMUSG00000044726.7,34.18865119,2.215402654,0.561968895,3.942215796,8.07323E-05,0.000380003,ENSMUSG00000044726,ENSMUSG00000044726,Erich5,protein coding gene
ENSMUSG00000044749.13,11.70695058,2.616547054,0.973768469,2.687032016,0.007209004,0.019710899,ENSMUSG00000044749,ENSMUSG00000044749,Abca6,protein coding gene
ENSMUSG00000044948.16,24.52065988,2.068823197,0.627556183,3.296634234,0.000978508,0.003493683,ENSMUSG00000044948,ENSMUSG00000044948,Cfap43,protein coding gene
ENSMUSG00000044949.4,12.22569212,3.049446511,1.069304498,2.851803687,0.004347194,0.012774727,ENSMUSG00000044949,ENSMUSG00000044949,Ubtd2,protein coding gene
ENSMUSG00000045094.7,20.94841565,2.829130517,0.861950609,3.282242031,0.001029852,0.003656432,ENSMUSG00000045094,ENSMUSG00000045094,Arhgef37,protein coding gene
ENSMUSG00000045180.13,72.53275129,2.108006205,0.392205293,5.374752061,7.66881E-08,6.56484E-07,ENSMUSG00000045180,ENSMUSG00000045180,Shroom2,protein coding gene
ENSMUSG00000045322.10,43.15204317,5.596751168,1.766462653,3.168338236,0.00153313,0.005126788,ENSMUSG00000045322,ENSMUSG00000045322,Tlr9,protein coding gene
ENSMUSG00000045333.15,51.08011589,3.376412162,0.541955381,6.230055607,4.6627E-10,5.55311E-09,ENSMUSG00000045333,ENSMUSG00000045333,Zfp423,protein coding gene
ENSMUSG00000045348.15,5.162939587,5.664946617,1.910323015,2.965439129,0.003022512,0.009291444,ENSMUSG00000045348,ENSMUSG00000045348,Nyap1,protein coding gene
ENSMUSG00000045441.5,49.01647046,5.5201111,0.83018585,6.649247393,2.94595E-11,4.1691E-10,ENSMUSG00000045441,ENSMUSG00000045441,Gprin3,protein coding gene
ENSMUSG00000045482.15,445.0052514,3.123681174,0.238245803,13.11116978,2.84181E-39,7.1622E-37,ENSMUSG00000045482,ENSMUSG00000045482,Trrap,protein coding gene
ENSMUSG00000045817.8,374.3472618,2.11792442,0.296514513,7.142734437,9.14923E-13,1.57746E-11,ENSMUSG00000045817,ENSMUSG00000045817,Zfp36l2,protein coding gene
ENSMUSG00000045826.8,31.8494832,2.123998524,0.704060664,3.0167834,0.002554723,0.008018835,ENSMUSG00000045826,ENSMUSG00000045826,Ptprcap,protein coding gene
ENSMUSG00000045962.16,810.3036951,2.596780142,0.248956945,10.43063949,1.79675E-25,1.29927E-23,ENSMUSG00000045962,ENSMUSG00000045962,Wnk1,protein coding gene
ENSMUSG00000046079.16,191.4040104,2.24887921,0.299883083,7.499186644,6.4215E-14,1.28648E-12,ENSMUSG00000046079,ENSMUSG00000046079,Lrrc8d,protein coding gene
ENSMUSG00000046138.14,78.89054326,2.346087847,0.405712355,5.782638409,7.3538E-09,7.3831E-08,ENSMUSG00000046138,ENSMUSG00000046138,Brd10,protein coding gene
ENSMUSG00000046178.3,7.584806668,6.264959134,1.850294545,3.385925312,0.000709387,0.002636624,ENSMUSG00000046178,ENSMUSG00000046178,Nxph1,protein coding gene
ENSMUSG00000046186.8,19.31651637,2.080617318,0.874503585,2.379198156,0.017350346,0.041540966,ENSMUSG00000046186,ENSMUSG00000046186,Cd109,protein coding gene
ENSMUSG00000046230.9,71.67781903,2.913227466,0.4678372,6.227011159,4.75417E-10,5.6542E-09,ENSMUSG00000046230,ENSMUSG00000046230,Vps13a,protein coding gene
ENSMUSG00000046275.2,23.37723175,2.11885139,0.68855909,3.07722521,0.002089374,0.006708072,ENSMUSG00000046275,ENSMUSG00000046275,Trarg1,protein coding gene
ENSMUSG00000046338.4,6.203349609,5.960558031,1.799357241,3.31260402,0.000924317,0.003320258,ENSMUSG00000046338,ENSMUSG00000046338,Gpat2,protein coding gene
ENSMUSG00000046532.7,86.61085299,2.823386975,0.461218077,6.121587842,9.26474E-10,1.05853E-08,ENSMUSG00000046532,ENSMUSG00000046532,Ar,protein coding gene
ENSMUSG00000046541.9,95.48757824,5.118111762,0.568039401,9.01013513,2.05803E-19,8.31851E-18,ENSMUSG00000046541,ENSMUSG00000046541,Zfp526,protein coding gene
ENSMUSG00000046556.6,115.0915352,3.330430747,0.397136194,8.38611741,5.02462E-17,1.52141E-15,ENSMUSG00000046556,ENSMUSG00000046556,Zfp319,protein coding gene
ENSMUSG00000046561.9,3.342053619,5.060640754,2.038933486,2.482003846,0.013064587,0.032719697,ENSMUSG00000046561,ENSMUSG00000046561,Arsj,protein coding gene
ENSMUSG00000046574.8,171.5893682,2.538005049,0.31228292,8.127261815,4.39096E-16,1.17766E-14,ENSMUSG00000046574,ENSMUSG00000046574,Prr12,protein coding gene
ENSMUSG00000046743.6,39.36503493,3.084757294,0.615307959,5.013355098,5.34891E-07,3.99258E-06,ENSMUSG00000046743,ENSMUSG00000046743,Fat4,protein coding gene
ENSMUSG00000046876.15,173.695283,2.863008647,0.339174013,8.441120303,3.1431E-17,9.79391E-16,ENSMUSG00000046876,ENSMUSG00000046876,Atxn1,protein coding gene
ENSMUSG00000046959.16,21.09032402,5.371939228,1.198269923,4.483079418,7.35735E-06,4.39339E-05,ENSMUSG00000046959,ENSMUSG00000046959,Slc26a1,protein coding gene
ENSMUSG00000047003.14,15.86858005,2.266239273,0.849594421,2.667436622,0.00764323,0.020768936,ENSMUSG00000047003,ENSMUSG00000047003,Zfp41,protein coding gene
ENSMUSG00000047036.7,54.1012667,5.419148029,0.794088292,6.824364602,8.83153E-12,1.34897E-10,ENSMUSG00000047036,ENSMUSG00000047036,Zfp445,protein coding gene
ENSMUSG00000047098.17,205.3821744,2.020034306,0.36232466,5.575205145,2.47238E-08,2.27927E-07,ENSMUSG00000047098,ENSMUSG00000047098,Rnf31,protein coding gene
ENSMUSG00000047146.15,6.670330997,6.04586374,1.799319381,3.360083709,0.000779189,0.002864993,ENSMUSG00000047146,ENSMUSG00000047146,Tet1,protein coding gene
ENSMUSG00000047153.3,36.73512987,2.135922418,0.566722851,3.768901175,0.000163968,0.000719979,ENSMUSG00000047153,ENSMUSG00000047153,Khnyn,protein coding gene
ENSMUSG00000047193.15,68.59100945,2.226701646,0.405643883,5.489301678,4.03526E-08,3.59627E-07,ENSMUSG00000047193,ENSMUSG00000047193,Dync2h1,protein coding gene
ENSMUSG00000047248.20,76.54200018,2.471300006,0.404036917,6.116520306,9.56407E-10,1.0891E-08,ENSMUSG00000047248,ENSMUSG00000047248,C2cd3,protein coding gene
ENSMUSG00000047344.9,4.819037116,5.621905583,2.005839868,2.802768891,0.005066596,0.014532439,ENSMUSG00000047344,ENSMUSG00000047344,Lancl3,protein coding gene
ENSMUSG00000047415.11,12.68868248,3.221451284,1.223571792,2.63282572,0.008467779,0.022683763,ENSMUSG00000047415,ENSMUSG00000047415,Gpr68,protein coding gene
ENSMUSG00000047420.8,11.64586475,2.613749935,1.025360623,2.549103092,0.010800037,0.027875155,ENSMUSG00000047420,ENSMUSG00000047420,Fam180a,protein coding gene
ENSMUSG00000047443.14,10.96039364,6.763330495,1.68047695,4.024649369,5.70603E-05,0.00027948,ENSMUSG00000047443,ENSMUSG00000047443,Erfe,protein coding gene
