gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000942.10,4.486237011288,-0.00110738383645019,1.20189290225175,-0.000921366483132986,0.99926485601228,0.999779911490437
ENSMUSG00000000948.16,3.90950750631251,-0.505142987604524,1.28653810440358,-0.392637408775935,0.694587305767127,0.91513215927927
ENSMUSG00000000957.9,229.716805005896,0.667991370611944,0.272713998378376,2.44942091195899,0.0143086129245321,0.111296290201057
ENSMUSG00000000958.9,35.6040413368909,0.0577249373097166,0.527355607634927,0.109461123526495,0.912836755367348,0.978839805810678
ENSMUSG00000000959.6,240.329882097118,-0.392565210670322,0.237999081764405,-1.64944002203723,0.0990575211976438,0.399384928530542
ENSMUSG00000000976.13,125.299627886003,-0.232203007224557,0.261693135766479,-0.887310271033483,0.374911877279631,0.747342594257777
ENSMUSG00000000982.5,3.20510321265299,-2.12461466742522,1.35340881707628,-1.56982475702719,0.116455886297072,0.43462600589828
ENSMUSG00000000983.13,1.37152654226888,3.35771030974725,2.14721108463855,1.56375418037323,0.117875308462199,NA
ENSMUSG00000001014.5,1.19110336403774,0.608620009693986,2.2878526539874,0.266022380695387,0.790221972570608,NA
ENSMUSG00000001016.12,53.1908834002399,0.18849943487503,0.415399944194129,0.453778190174572,0.649988482772359,0.897297415569586
ENSMUSG00000001017.15,118.506304111794,-0.251562128572312,0.252164780175031,-0.997610088124517,0.318468467336743,0.699891471022295
ENSMUSG00000001018.15,42.8055864782621,-0.0454267400523208,0.443433036304891,-0.10244329207147,0.918404822300042,0.980720813864267
ENSMUSG00000001020.8,8.16022261321147,1.47750549828386,0.867685630247503,1.7028119940887,0.0886032575482475,0.372718254121812
ENSMUSG00000001025.8,138.876212729948,-0.255776377259111,0.29276595390927,-0.873654787531672,0.382306279975988,0.75306017715419
ENSMUSG00000001027.7,7.38345490388708,-0.397480712135179,1.27591705708256,-0.311525510164459,0.755401152729833,0.93382805959455
ENSMUSG00000001029.15,32.2798826463898,-0.0538852872488211,0.495221659845213,-0.108810441097555,0.913352842195662,0.978948478661517
ENSMUSG00000001034.17,138.219426531233,0.0398617393444829,0.25032900024635,0.159237400801564,0.873481838203175,0.967673515706362
ENSMUSG00000001036.17,158.616190631847,-0.0381075306292735,0.220892898437368,-0.172515870355508,0.863031985668428,0.965989799437944
ENSMUSG00000001039.12,22.5847261539721,0.98108975660438,0.561507085306492,1.74724376998531,0.0805950622469093,0.35261601238505
ENSMUSG00000001052.15,398.058322041056,-0.0403888466859516,0.193820291020235,-0.208382963792656,0.834929957285964,0.958521176018266
ENSMUSG00000001053.15,28.6904614517165,0.802308942973334,0.441842540143621,1.81582548097914,0.0693971472439247,0.325087682923726
ENSMUSG00000001054.9,130.213619694209,0.282491768915323,0.24394536712126,1.15801243634564,0.246858961331929,0.629139254725189
ENSMUSG00000001056.3,104.821582906317,0.606797432369274,0.280874905857522,2.1603832158544,0.0307430156813175,0.191404306469215
ENSMUSG00000001062.17,214.532260855993,-0.473568076124415,0.21634872553574,-2.1889108657873,0.0286033191660606,0.18164645313221
ENSMUSG00000001065.14,194.340168896104,-0.0130650535326983,0.240741151980071,-0.0542701296610057,0.956719947546692,0.989779235019112
ENSMUSG00000001082.12,285.992349696156,-0.0565277710413169,0.233562535328806,-0.242024136969304,0.808761460520447,0.950774442445014
ENSMUSG00000001089.14,175.814451801641,0.0634367055553039,0.21992625314369,0.288445352242041,0.773005856110754,0.940746242163349
ENSMUSG00000001098.15,141.52693086462,0.302105257110512,0.288065782513207,1.04873704358365,0.294299160026013,0.677035333902351
ENSMUSG00000001100.10,178.08554246207,0.255916701709771,0.243903017948702,1.04925598650688,0.294060317199296,0.676821427793076
ENSMUSG00000001103.7,1.742452320652,1.74734162906049,2.05072591405184,0.852060052046684,0.394180762560967,NA
ENSMUSG00000001105.15,246.771338753707,-0.640469353202516,0.26513782667439,-2.41560912388809,0.0157089145965863,0.119117764812897
ENSMUSG00000001119.7,637.47383992672,0.555255371972027,0.21760905218628,2.55161890736379,0.0107223729153086,0.0895283558879688
ENSMUSG00000001120.15,49.9132026814011,1.09958171422548,0.482609579806095,2.27840838689375,0.022702257174369,0.154743828652449
ENSMUSG00000001123.15,244.000364873667,1.169824903356,0.243744746157076,4.79938510183163,1.5915350911106E-06,5.80461754524052E-05
